"record_id","row_no","field_name","file_token","original_name","local_path","download_status","download_error"
"recvkaAxhCKVws","35","截图","C52ubOPSfo6Gw9xWKIVcVOJJnUf","09_power_value.jpg","C:\Users\Administrator\Documents\New project\feishu_base_export\attachments\035_recvkaAxhCKVws\截图_01_09_power_value.jpg","downloaded",""
"recvkaAxhCKVws","35","问题描述图片","LG5VbFPD4oQvdJxf7qHcIDl4nUd","2026-05-27T08-40-22-727Z-03ba4f.jpg","C:\Users\Administrator\Documents\New project\feishu_base_export\attachments\035_recvkaAxhCKVws\问题描述图片_01_2026-05-27T08-40-22-727Z-03ba4f.jpg","downloaded",""
"recvkdEEvFw0Oq","36","截图","VuMBb3Sxpo1PLjxrWsjcLPW0nmd","image.png","C:\Users\Administrator\Documents\New project\feishu_base_export\attachments\036_recvkdEEvFw0Oq\截图_01_image.png","downloaded",""
"recvkdEEvFw0Oq","36","问题描述图片","MJWHbfLVWoN7pgx25VBcIYCknSd","2026-05-27T08-40-40-227Z-fbtje9.jpg","C:\Users\Administrator\Documents\New project\feishu_base_export\attachments\036_recvkdEEvFw0Oq\问题描述图片_01_2026-05-27T08-40-40-227Z-fbtje9.jpg","downloaded",""
"recvkZs3SMYmat","37","问题描述图片","VkIrbysTRovMMfxGTBDc05IwnWb","2026-05-29T07-00-37-161Z-iyq914.jpg","C:\Users\Administrator\Documents\New project\feishu_base_export\attachments\037_recvkZs3SMYmat\问题描述图片_01_2026-05-29T07-00-37-161Z-iyq914.jpg","downloaded",""
"rec27uxw3TK4B9","38","截图","Npyqb3ocXoHGMpxB3FGcvjT0nNf","20260529113850_rec_.mp4","C:\Users\Administrator\Documents\New project\feishu_base_export\attachments\038_rec27uxw3TK4B9\截图_01_20260529113850_rec_.mp4","downloaded",""
"rec27uxw3TK4B9","38","截图","OOhgbO8HKooLEQxaMuDchgy4nBh","image.png","C:\Users\Administrator\Documents\New project\feishu_base_export\attachments\038_rec27uxw3TK4B9\截图_02_image.png","downloaded",""
"rec27uxw3TK4B9","38","问题描述图片","IbDObujkLoI9Olxiq8FcE58vn6d","2026-05-29T03-49-45-497Z-we4yia.jpg","C:\Users\Administrator\Documents\New project\feishu_base_export\attachments\038_rec27uxw3TK4B9\问题描述图片_01_2026-05-29T03-49-45-497Z-we4yia.jpg","downloaded",""
"recvkTW3xboojL","39","问题描述图片","GZHzb0YFLoltoXxDQxUcTCi2nLb","2026-05-28T08-22-21-725Z-n8y0ej.jpg","C:\Users\Administrator\Documents\New project\feishu_base_export\attachments\039_recvkTW3xboojL\问题描述图片_01_2026-05-28T08-22-21-725Z-n8y0ej.jpg","downloaded",""
"rec27uvUtgPPSD","4","截图","LrLibub57oSJ4wxXYzQcIeqcneb","20260529101406_rec_.mp4","C:\Users\Administrator\Documents\New project\feishu_base_export\attachments\004_rec27uvUtgPPSD\截图_01_20260529101406_rec_.mp4","downloaded",""
"rec27uvUtgPPSD","4","问题描述图片","ACjSbm0H2oe9iOxgJcLcXUDTnhf","2026-05-29T02-15-29-042Z-gzni2l.jpg","C:\Users\Administrator\Documents\New project\feishu_base_export\attachments\004_rec27uvUtgPPSD\问题描述图片_01_2026-05-29T02-15-29-042Z-gzni2l.jpg","downloaded",""
"rec27u6GeVJKJf","40","截图","BZFbbBIAKoxtcJxjJIzcGsurnfe","image.png","C:\Users\Administrator\Documents\New project\feishu_base_export\attachments\040_rec27u6GeVJKJf\截图_01_image.png","downloaded",""
"rec27u6GeVJKJf","40","问题描述图片","P4JnbUZjaomqKWxYTojcpKfpnqe","2026-05-28T01-34-39-941Z-vwmv6n.jpg","C:\Users\Administrator\Documents\New project\feishu_base_export\attachments\040_rec27u6GeVJKJf\问题描述图片_01_2026-05-28T01-34-39-941Z-vwmv6n.jpg","downloaded",""
"recvkZsQl4y1Cw","41","截图","E1HTbbVrooYTlFxUdsvclt89nAe","image.png","C:\Users\Administrator\Documents\New project\feishu_base_export\attachments\041_recvkZsQl4y1Cw\截图_01_image.png","downloaded",""
"recvkZsQl4y1Cw","41","问题描述图片","N59nbReJHozErJxkPo6cpwTEnJc","2026-05-29T07-05-27-847Z-8e57kr.jpg","C:\Users\Administrator\Documents\New project\feishu_base_export\attachments\041_recvkZsQl4y1Cw\问题描述图片_01_2026-05-29T07-05-27-847Z-8e57kr.jpg","downloaded",""
"rec27uE438TTDe","42","截图","WlDabmueUo0dE8xfQJHcpw0pn0d","image.png","C:\Users\Administrator\Documents\New project\feishu_base_export\attachments\042_rec27uE438TTDe\截图_01_image.png","downloaded",""
"rec27uE438TTDe","42","截图","OvxpbmRadoA50WxHpTOc9ODvnwc","image.png","C:\Users\Administrator\Documents\New project\feishu_base_export\attachments\042_rec27uE438TTDe\截图_02_image.png","downloaded",""
"rec27uE438TTDe","42","问题描述图片","Ti5Zbi9jxoEOrUx3c8TcN4ilnOf","2026-05-29T10-14-04-996Z-n7wcv2.jpg","C:\Users\Administrator\Documents\New project\feishu_base_export\attachments\042_rec27uE438TTDe\问题描述图片_01_2026-05-29T10-14-04-996Z-n7wcv2.jpg","downloaded",""
"recvln5OYCvJzw","43","截图","L6WHbpiino4jEixRRbCcik2anVh","image.png","C:\Users\Administrator\Documents\New project\feishu_base_export\attachments\043_recvln5OYCvJzw\截图_01_image.png","downloaded",""
"recvln5OYCvJzw","43","问题描述图片","EAx8bAfxaoWP0Qx0LwccQJqYnKc","2026-06-02T08-03-32-085Z-jr9g5m.jpg","C:\Users\Administrator\Documents\New project\feishu_base_export\attachments\043_recvln5OYCvJzw\问题描述图片_01_2026-06-02T08-03-32-085Z-jr9g5m.jpg","downloaded",""
"recvkaAxhChQTP","44","截图","JiQGbEswjob2mQx7yfYcsKDtnTd","04_king_worm_button.jpg","C:\Users\Administrator\Documents\New project\feishu_base_export\attachments\044_recvkaAxhChQTP\截图_01_04_king_worm_button.jpg","downloaded",""
"recvkaAxhChQTP","44","问题描述图片","WahzbVvw3ojZ4WxgzTAcZUibn3g","2026-05-27T08-40-29-009Z-w2uacl.jpg","C:\Users\Administrator\Documents\New project\feishu_base_export\attachments\044_recvkaAxhChQTP\问题描述图片_01_2026-05-27T08-40-29-009Z-w2uacl.jpg","downloaded",""
"recvkaAxhCzOtB","45","截图","WlkubvHQ3oKYkpxjHxpcVIlJnUg","05_exercise_reward.jpg","C:\Users\Administrator\Documents\New project\feishu_base_export\attachments\045_recvkaAxhCzOtB\截图_01_05_exercise_reward.jpg","downloaded",""
"recvkaAxhCzOtB","45","问题描述图片","FaDtbcW4eo9Ht0xEISHcBZYsnWf","2026-05-27T08-40-49-850Z-hz6hq9.jpg","C:\Users\Administrator\Documents\New project\feishu_base_export\attachments\045_recvkaAxhCzOtB\问题描述图片_01_2026-05-27T08-40-49-850Z-hz6hq9.jpg","downloaded",""
"recvkaAxhCiJa7","46","问题描述图片","M8babyY1JoHPpcxFhavc7mGOnEg","2026-05-27T08-40-39-212Z-s0gnx4.jpg","C:\Users\Administrator\Documents\New project\feishu_base_export\attachments\046_recvkaAxhCiJa7\问题描述图片_01_2026-05-27T08-40-39-212Z-s0gnx4.jpg","downloaded",""
"recvkaCk2jL3ld","47","截图","IwB1bywKWobH4dxKEb1cUSrSn7e","地格按钮.mp4","C:\Users\Administrator\Documents\New project\feishu_base_export\attachments\047_recvkaCk2jL3ld\截图_01_地格按钮.mp4","downloaded",""
"recvkaCk2jL3ld","47","问题描述图片","Im41bb9BMoH27Lxw08TchZ4dncg","2026-05-27T08-40-54-986Z-zr7ri2.jpg","C:\Users\Administrator\Documents\New project\feishu_base_export\attachments\047_recvkaCk2jL3ld\问题描述图片_01_2026-05-27T08-40-54-986Z-zr7ri2.jpg","downloaded",""
"recvkdEWQj9qMd","48","截图","PoCzb0teboBV4FxokhjcDyx1nRh","image.png","C:\Users\Administrator\Documents\New project\feishu_base_export\attachments\048_recvkdEWQj9qMd\截图_01_image.png","downloaded",""
"recvkdEWQj9qMd","48","问题描述图片","X2lrbq0CGoxr0wxXhXAcuTpfnkb","2026-05-27T08-40-22-287Z-mimg5d.jpg","C:\Users\Administrator\Documents\New project\feishu_base_export\attachments\048_recvkdEWQj9qMd\问题描述图片_01_2026-05-27T08-40-22-287Z-mimg5d.jpg","downloaded",""
"recvkdVvRC7c42","49","截图","Bco6bfY7eoMjv9x7S5QcCfTJnWd","20260521115539_rec_.mp4","C:\Users\Administrator\Documents\New project\feishu_base_export\attachments\049_recvkdVvRC7c42\截图_01_20260521115539_rec_.mp4","downloaded",""
"recvkdVvRC7c42","49","问题描述图片","BFJEbXm7LoPbg8xZKSocQrKqnDc","2026-05-27T08-40-41-765Z-wh7wam.jpg","C:\Users\Administrator\Documents\New project\feishu_base_export\attachments\049_recvkdVvRC7c42\问题描述图片_01_2026-05-27T08-40-41-765Z-wh7wam.jpg","downloaded",""
"rec27uzHvL4c4T","5","问题描述图片","JINob3pmro253sxLgUwcnYjqnkf","2026-05-29T05-58-00-005Z-6utayo.jpg","C:\Users\Administrator\Documents\New project\feishu_base_export\attachments\005_rec27uzHvL4c4T\问题描述图片_01_2026-05-29T05-58-00-005Z-6utayo.jpg","downloaded",""
"recvkfKukkzFic","50","截图","RDuSbbhCYo4VnSxrOs2ctwCEn2g","image.png","C:\Users\Administrator\Documents\New project\feishu_base_export\attachments\050_recvkfKukkzFic\截图_01_image.png","downloaded",""
"recvkfKukkzFic","50","问题描述图片","SegWb9376oeFhzxUlbfcG3fKnVc","2026-05-27T08-40-33-477Z-avbu8b.jpg","C:\Users\Administrator\Documents\New project\feishu_base_export\attachments\050_recvkfKukkzFic\问题描述图片_01_2026-05-27T08-40-33-477Z-avbu8b.jpg","downloaded",""
"recvkfQ2aY765i","51","截图","WfbNbtP9goMfuLxqhOGczFEYnIh","image.png","C:\Users\Administrator\Documents\New project\feishu_base_export\attachments\051_recvkfQ2aY765i\截图_01_image.png","downloaded",""
"recvkfQ2aY765i","51","问题描述图片","PAefb1IzHosC5fx6AvpcWXdBnqg","2026-05-27T08-40-18-687Z-1jdrb3.jpg","C:\Users\Administrator\Documents\New project\feishu_base_export\attachments\051_recvkfQ2aY765i\问题描述图片_01_2026-05-27T08-40-18-687Z-1jdrb3.jpg","downloaded",""
"recvkfR5c92MOF","52","问题描述图片","Xdykb79nZo8shWxG9vvcS78FnRa","2026-05-27T08-40-14-660Z-vxlufn.jpg","C:\Users\Administrator\Documents\New project\feishu_base_export\attachments\052_recvkfR5c92MOF\问题描述图片_01_2026-05-27T08-40-14-660Z-vxlufn.jpg","downloaded",""
"recvkGzEFiKFWn","53","问题描述图片","LGtSbskSMoZW6Kx4e24cSvoDnjb","2026-05-27T08-40-33-574Z-az9zk3.jpg","C:\Users\Administrator\Documents\New project\feishu_base_export\attachments\053_recvkGzEFiKFWn\问题描述图片_01_2026-05-27T08-40-33-574Z-az9zk3.jpg","downloaded",""
"rec27uwvDPY6mn","54","截图","GCbpb7fnfo9THfx6SbocywWnn5c","image.png","C:\Users\Administrator\Documents\New project\feishu_base_export\attachments\054_rec27uwvDPY6mn\截图_01_image.png","downloaded",""
"rec27uwvDPY6mn","54","问题描述图片","ZQiBbkrolo3WILx9HbkcvOHXntE","2026-05-29T02-50-41-727Z-bnmfrn.jpg","C:\Users\Administrator\Documents\New project\feishu_base_export\attachments\054_rec27uwvDPY6mn\问题描述图片_01_2026-05-29T02-50-41-727Z-bnmfrn.jpg","downloaded",""
"rec27uAEpelv5L","55","截图","PbN0bX1LboagjBxJk0Hc4rPQnqK","飞书20260529-145320.mp4","C:\Users\Administrator\Documents\New project\feishu_base_export\attachments\055_rec27uAEpelv5L\截图_01_飞书20260529-145320.mp4","downloaded",""
"rec27uAEpelv5L","55","问题描述图片","Zn0RbfaEuoMrYxx78ogcAUcsntg","2026-05-29T06-53-48-874Z-82ut67.jpg","C:\Users\Administrator\Documents\New project\feishu_base_export\attachments\055_rec27uAEpelv5L\问题描述图片_01_2026-05-29T06-53-48-874Z-82ut67.jpg","downloaded",""
"rec27wdLo3OUi2","56","截图","Btejb5ZymoYoVcxgqgacpgvKnjd","20260602-0946-39.3704136.mp4","C:\Users\Administrator\Documents\New project\feishu_base_export\attachments\056_rec27wdLo3OUi2\截图_01_20260602-0946-39.3704136.mp4","downloaded",""
"rec27wdLo3OUi2","56","问题描述图片","Ffg8bkYjAoVlPbxv5IQcw5gmnsc","2026-06-02T09-48-25-675Z-99jt3h.jpg","C:\Users\Administrator\Documents\New project\feishu_base_export\attachments\056_rec27wdLo3OUi2\问题描述图片_01_2026-06-02T09-48-25-675Z-99jt3h.jpg","downloaded",""
"rec27uCefsOU6o","6","截图","F9lmbdE9qo1Jz7xzOyAcxlPfn9d","image.png","C:\Users\Administrator\Documents\New project\feishu_base_export\attachments\006_rec27uCefsOU6o\截图_01_image.png","downloaded",""
"rec27uCefsOU6o","6","问题描述图片","YYMIbVVzfogw06xEc9VcKKZcnwd","2026-05-29T08-26-21-793Z-40oo0g.jpg","C:\Users\Administrator\Documents\New project\feishu_base_export\attachments\006_rec27uCefsOU6o\问题描述图片_01_2026-05-29T08-26-21-793Z-40oo0g.jpg","downloaded",""
"rec27uCeLfw5ju","7","截图","N2kXbE2cFov91dxvb4lcfHkLnde","image.png","C:\Users\Administrator\Documents\New project\feishu_base_export\attachments\007_rec27uCeLfw5ju\截图_01_image.png","downloaded",""
"rec27uCeLfw5ju","7","问题描述图片","LTN0bAMJDogpICxtLiTcykeOnNg","2026-05-29T08-26-51-154Z-3k3zl0.jpg","C:\Users\Administrator\Documents\New project\feishu_base_export\attachments\007_rec27uCeLfw5ju\问题描述图片_01_2026-05-29T08-26-51-154Z-3k3zl0.jpg","downloaded",""
"recvkfPyRoBn5c","8","问题描述图片","X8X8bebhvoPNfFxSLgIc3Rblnpb","2026-05-27T08-40-12-568Z-4wnm0u.jpg","C:\Users\Administrator\Documents\New project\feishu_base_export\attachments\008_recvkfPyRoBn5c\问题描述图片_01_2026-05-27T08-40-12-568Z-4wnm0u.jpg","downloaded",""
"recvkfQlVjKXcQ","9","截图","ZTyDbdKVEoTVvrxSp1vcNMOinOh","image.png","C:\Users\Administrator\Documents\New project\feishu_base_export\attachments\009_recvkfQlVjKXcQ\截图_01_image.png","downloaded",""
"recvkfQlVjKXcQ","9","问题描述图片","AKgpbNXkwo37HSxyCmLcPlcNnIh","2026-05-27T08-40-20-665Z-rr97c8.jpg","C:\Users\Administrator\Documents\New project\feishu_base_export\attachments\009_recvkfQlVjKXcQ\问题描述图片_01_2026-05-27T08-40-20-665Z-rr97c8.jpg","downloaded",""
